customer_id,churned,churn_date,churn_reason
CUST002010,False,,
CUST002011,False,,
CUST002012,False,,
CUST002013,True,2026-01-07,Household budget cuts
CUST002014,True,2026-06-04,Not enough content
CUST002015,False,,
CUST002016,True,2025-10-06,Found alternative platform
CUST002017,True,2026-03-17,No longer needed
CUST002018,True,2026-05-09,Not enough content
CUST002019,True,2025-11-16,Not enough content
CUST002020,False,,
CUST002021,False,,
CUST002022,False,,
CUST002023,False,,
CUST002024,False,,
CUST002025,False,,
CUST002026,True,2026-01-12,Content quality decline
CUST002027,False,,
CUST002028,False,,
CUST002029,False,,
CUST002030,False,,
CUST002031,False,,
CUST002032,True,2026-02-15,Too expensive
CUST002033,True,2026-06-11,Content quality decline
CUST002034,True,2025-12-27,No longer needed
CUST002035,False,,
CUST002036,False,,
CUST002037,True,2025-12-16,Too expensive
CUST002038,False,,
CUST002039,False,,
CUST002040,True,2026-04-08,Technical issues
CUST002041,True,2026-01-24,Too expensive
CUST002042,False,,
CUST002043,True,2026-06-18,Too expensive
CUST002044,False,,
CUST002045,True,2025-12-06,No longer needed
CUST002046,False,,
CUST002047,False,,
CUST002048,False,,
CUST002049,False,,
CUST002050,False,,
CUST002051,False,,
CUST002052,False,,
CUST002053,False,,
CUST002054,True,2026-02-05,Too expensive
CUST002055,False,,
CUST002056,False,,
CUST002057,True,2026-04-10,Moving / relocation
CUST002058,False,,
CUST002059,True,2025-12-18,Found alternative platform
CUST002060,False,,
CUST002061,False,,
CUST002062,False,,
CUST002063,False,,
CUST002064,False,,
CUST002065,True,2026-06-22,Moving / relocation
CUST002066,True,2025-12-28,Found alternative platform
CUST002067,False,,
CUST002068,True,2025-12-18,Household budget cuts
CUST002069,False,,
CUST002070,True,2026-03-20,Too expensive
CUST002071,True,2026-06-10,Household budget cuts
CUST002072,False,,
CUST002073,True,2025-11-21,Household budget cuts
CUST002074,False,,
CUST002075,False,,
CUST002076,True,2025-12-05,Password sharing crackdown
CUST002077,False,,
CUST002078,True,2026-01-30,Content quality decline
CUST002079,False,,
CUST002080,False,,
CUST002081,False,,
CUST002082,True,2026-01-31,Password sharing crackdown
CUST002083,False,,
CUST002084,True,2026-01-27,Too expensive
CUST002085,False,,
CUST002086,False,,
CUST002087,True,2026-04-13,Household budget cuts
CUST002088,True,2025-12-04,Content quality decline
CUST002089,True,2026-01-27,Technical issues
CUST002090,False,,
CUST002091,False,,
CUST002092,False,,
CUST002093,False,,
CUST002094,False,,
CUST002095,True,2025-11-18,Too expensive
CUST002096,False,,
CUST002097,False,,
CUST002098,False,,
CUST002099,False,,
CUST002100,False,,
CUST002101,True,2025-12-23,Not enough content
CUST002102,True,2026-01-07,Found alternative platform
CUST002103,True,2026-06-14,Moving / relocation
CUST002104,False,,
CUST002105,True,2026-05-05,Not enough content
CUST002106,True,2026-03-09,Poor customer service experience
CUST002107,False,,
CUST002108,False,,
CUST002109,False,,
CUST002110,False,,
CUST002111,False,,
CUST002112,True,2026-01-10,No longer needed
CUST002113,False,,
CUST002114,False,,
CUST002115,False,,
CUST002116,False,,
CUST002117,True,2026-04-30,Poor customer service experience
CUST002118,False,,
CUST002119,True,2026-02-02,Household budget cuts
CUST002120,True,2026-05-08,Technical issues
CUST002121,False,,
CUST002122,False,,
CUST002123,True,2025-11-28,Too expensive
CUST002124,False,,
CUST002125,False,,
CUST002126,False,,
CUST002127,False,,
CUST002128,True,2026-05-23,Not enough content
CUST002129,False,,
CUST002130,False,,
CUST002131,True,2026-03-25,Content quality decline
CUST002132,False,,
CUST002133,False,,
CUST002134,False,,
CUST002135,False,,
CUST002136,False,,
CUST002137,False,,
CUST002138,False,,
CUST002139,False,,
CUST002140,False,,
CUST002141,False,,
CUST002142,False,,
CUST002143,False,,
CUST002144,False,,
CUST002145,False,,
CUST002146,False,,
CUST002147,False,,
CUST002148,True,2026-03-24,Too expensive
CUST002149,False,,
CUST002150,True,2026-04-28,Payment issues
CUST002151,True,2026-06-25,Too expensive
CUST002152,False,,
CUST002153,False,,
CUST002154,True,2026-03-08,Payment issues
CUST002155,False,,
CUST002156,True,2026-01-28,Technical issues
CUST002157,False,,
CUST002158,False,,
CUST002159,False,,
CUST002160,False,,
CUST002161,False,,
CUST002162,False,,
CUST002163,False,,
CUST002164,False,,
CUST002165,False,,
CUST002166,False,,
CUST002167,False,,
CUST002168,False,,
CUST002169,False,,
CUST002170,False,,
CUST002171,False,,
CUST002172,False,,
CUST002173,False,,
CUST002174,False,,
CUST002175,True,2026-06-11,Content quality decline
CUST002176,False,,
CUST002177,False,,
CUST002178,False,,
CUST002179,False,,
CUST002180,True,2025-12-16,Technical issues
CUST002181,False,,
CUST002182,False,,
CUST002183,False,,
CUST002184,False,,
CUST002185,True,2026-04-04,Not enough content
CUST002186,False,,
CUST002187,False,,
CUST002188,False,,
CUST002189,False,,
CUST002190,False,,
CUST002191,False,,
CUST002192,False,,
CUST002193,False,,
CUST002194,False,,
CUST002195,False,,
CUST002196,False,,
CUST002197,False,,
CUST002198,False,,
CUST002199,False,,
CUST002200,False,,
CUST002201,False,,
CUST002202,False,,
CUST002203,False,,
CUST002204,True,2026-01-12,Not enough content
CUST002205,False,,
CUST002206,False,,
CUST002207,False,,
CUST002208,False,,
CUST002209,True,2025-10-20,No longer needed
CUST002210,False,,
CUST002211,False,,
CUST002212,False,,
CUST002213,True,2025-11-19,Household budget cuts
CUST002214,False,,
CUST002215,True,2026-06-18,Not enough content
CUST002216,True,2026-03-15,No longer needed
CUST002217,False,,
CUST002218,True,2026-02-14,Found alternative platform
CUST002219,True,2026-04-24,Poor customer service experience
CUST002220,False,,
CUST002221,False,,
CUST002222,False,,
CUST002223,True,2026-06-11,Poor customer service experience
CUST002224,False,,
CUST002225,False,,
CUST002226,True,2026-03-18,Too expensive
CUST002227,True,2025-10-06,Poor customer service experience
CUST002228,False,,
CUST002229,True,2025-11-28,Too expensive
CUST002230,False,,
CUST002231,False,,
CUST002232,False,,
CUST002233,False,,
CUST002234,False,,
CUST002235,False,,
CUST002236,False,,
CUST002237,False,,
CUST002238,True,2026-03-05,Payment issues
CUST002239,False,,
CUST002240,False,,
CUST002241,True,2025-10-17,Not enough content
CUST002242,False,,
CUST002243,True,2026-03-07,No longer needed
CUST002244,True,2026-01-08,Payment issues
CUST002245,True,2026-01-25,Content quality decline
CUST002246,False,,
CUST002247,False,,
CUST002248,True,2026-03-01,Technical issues
CUST002249,False,,
CUST002250,True,2026-01-31,Payment issues
CUST002251,True,2026-04-25,Not enough content
CUST002252,False,,
CUST002253,False,,
CUST002254,False,,
CUST002255,False,,
CUST002256,False,,
CUST002257,False,,
CUST002258,False,,
CUST002259,False,,
CUST002260,False,,
CUST002261,False,,
CUST002262,False,,
CUST002263,True,2025-12-13,Too expensive
CUST002264,True,2026-03-02,Too expensive
CUST002265,False,,
CUST002266,False,,
CUST002267,False,,
CUST002268,True,2025-11-10,No longer needed
CUST002269,True,2026-03-11,Household budget cuts
CUST002270,False,,
CUST002271,True,2026-05-10,Too expensive
CUST002272,False,,
CUST002273,False,,
CUST002274,False,,
CUST002275,False,,
CUST002276,False,,
CUST002277,True,2026-03-28,Found alternative platform
CUST002278,False,,
CUST002279,False,,
CUST002280,False,,
CUST002281,True,2026-03-02,Payment issues
CUST002282,False,,
CUST002283,False,,
CUST002284,False,,
CUST002285,True,2026-01-30,Too expensive
CUST002286,False,,
CUST002287,False,,
CUST002288,True,2025-11-27,Found alternative platform
CUST002289,False,,
CUST002290,False,,
CUST002291,False,,
CUST002292,False,,
CUST002293,False,,
CUST002294,False,,
CUST002295,False,,
CUST002296,True,2026-05-30,Found alternative platform
CUST002297,True,2026-02-06,Not enough content
CUST002298,False,,
CUST002299,False,,
CUST002300,False,,
CUST002301,False,,
CUST002302,True,2026-05-25,Too expensive
CUST002303,False,,
CUST002304,False,,
CUST002305,False,,
CUST002306,False,,
CUST002307,False,,
CUST002308,False,,
CUST002309,False,,
CUST002310,False,,
CUST002311,True,2026-03-26,Found alternative platform
CUST002312,False,,
CUST002313,False,,
CUST002314,False,,
CUST002315,True,2025-12-26,Household budget cuts
CUST002316,True,2026-06-09,Payment issues
CUST002317,False,,
CUST002318,False,,
CUST002319,False,,
CUST002320,False,,
CUST002321,False,,
CUST002322,False,,
CUST002323,False,,
CUST002324,False,,
CUST002325,False,,
CUST002326,False,,
CUST002327,False,,
CUST002328,False,,
CUST002329,False,,
CUST002330,False,,
CUST002331,False,,
CUST002332,False,,
CUST002333,False,,
CUST002334,False,,
CUST002335,False,,
CUST002336,False,,
CUST002337,False,,
CUST002338,False,,
CUST002339,False,,
CUST002340,True,2026-01-21,Not enough content
CUST002341,False,,
CUST002342,False,,
CUST002343,False,,
CUST002344,True,2026-03-30,Found alternative platform
CUST002345,False,,
CUST002346,False,,
CUST002347,False,,
CUST002348,False,,
CUST002349,False,,
CUST002350,False,,
CUST002351,False,,
CUST002352,False,,
CUST002353,False,,
CUST002354,False,,
CUST002355,False,,
CUST002356,False,,
CUST002357,False,,
CUST002358,False,,
CUST002359,True,2026-04-25,Not enough content
CUST002360,False,,
CUST002361,False,,
CUST002362,False,,
CUST002363,True,2026-01-01,Found alternative platform
CUST002364,True,2026-05-18,Too expensive
CUST002365,False,,
CUST002366,True,2026-06-25,No longer needed
CUST002367,False,,
CUST002368,True,2026-01-18,Moving / relocation
CUST002369,True,2025-12-09,Password sharing crackdown
CUST002370,False,,
CUST002371,False,,
CUST002372,True,2026-05-30,Too expensive
CUST002373,False,,
CUST002374,False,,
CUST002375,False,,
CUST002376,True,2025-11-07,Too expensive
CUST002377,False,,
CUST002378,False,,
CUST002379,False,,
CUST002380,False,,
CUST002381,False,,
CUST002382,False,,
CUST002383,False,,
CUST002384,False,,
CUST002385,False,,
CUST002386,False,,
CUST002387,True,2026-05-11,Found alternative platform
CUST002388,True,2026-01-16,Too expensive
CUST002389,False,,
CUST002390,True,2026-01-14,Found alternative platform
CUST002391,False,,
CUST002392,False,,
CUST002393,False,,
CUST002394,False,,
CUST002395,False,,
CUST002396,False,,
CUST002397,False,,
CUST002398,False,,
CUST002399,False,,
CUST002400,False,,
CUST002401,False,,
CUST002402,False,,
CUST002403,False,,
CUST002404,False,,
CUST002405,False,,
CUST002406,False,,
CUST002407,False,,
CUST002408,False,,
CUST002409,False,,
CUST002410,False,,
CUST002411,True,2025-10-12,Technical issues
CUST002412,False,,
CUST002413,False,,
CUST002414,False,,
CUST002415,False,,
CUST002416,False,,
CUST002417,False,,
CUST002418,False,,
CUST002419,True,2025-12-16,Too expensive
CUST002420,True,2026-04-29,Found alternative platform
CUST002421,False,,
CUST002422,True,2025-10-21,Household budget cuts
CUST002423,False,,
CUST002424,False,,
CUST002425,False,,
CUST002426,False,,
CUST002427,False,,
CUST002428,False,,
CUST002429,True,2026-02-08,No longer needed
CUST002430,True,2026-01-26,Found alternative platform
CUST002431,False,,
CUST002432,False,,
CUST002433,False,,
CUST002434,False,,
CUST002435,True,2026-06-14,Technical issues
CUST002436,False,,
CUST002437,False,,
CUST002438,False,,
CUST002439,False,,
CUST002440,False,,
CUST002441,False,,
CUST002442,False,,
CUST002443,False,,
CUST002444,False,,
CUST002445,False,,
CUST002446,False,,
CUST002447,False,,
CUST002448,False,,
CUST002449,True,2026-04-21,Too expensive
CUST002450,False,,
CUST002451,False,,
CUST002452,True,2025-10-20,Found alternative platform
CUST002453,False,,
CUST002454,True,2026-01-11,No longer needed
CUST002455,False,,
CUST002456,False,,
CUST002457,False,,
CUST002458,False,,
CUST002459,False,,
CUST002460,False,,
CUST002461,False,,
CUST002462,False,,
CUST002463,False,,
CUST002464,False,,
CUST002465,False,,
CUST002466,True,2026-02-03,Too expensive
CUST002467,False,,
CUST002468,True,2026-03-28,Too expensive
CUST002469,False,,
CUST002470,False,,
CUST002471,False,,
CUST002472,False,,
CUST002473,False,,
CUST002474,False,,
CUST002475,False,,
CUST002476,False,,
CUST002477,False,,
CUST002478,False,,
CUST002479,False,,
CUST002480,True,2025-12-25,Found alternative platform
CUST002481,False,,
CUST002482,True,2026-02-13,Poor customer service experience
CUST002483,False,,
CUST002484,True,2025-10-08,No longer needed
CUST002485,True,2026-06-25,Poor customer service experience
CUST002486,False,,
CUST002487,False,,
CUST002488,False,,
CUST002489,False,,
CUST002490,False,,
CUST002491,True,2025-10-30,Moving / relocation
CUST002492,False,,
CUST002493,True,2025-12-11,Password sharing crackdown
CUST002494,True,2026-02-07,Technical issues
CUST002495,False,,
CUST002496,True,2026-02-17,Technical issues
CUST002497,True,2026-02-19,Poor customer service experience
CUST002498,False,,
CUST002499,True,2026-05-17,Content quality decline
CUST002500,False,,
CUST002501,True,2026-05-11,Found alternative platform
CUST002502,True,2025-12-13,Found alternative platform
CUST002503,False,,
CUST002504,True,2026-02-12,Poor customer service experience
CUST002505,False,,
CUST002506,False,,
CUST002507,False,,
CUST002508,False,,
CUST002509,True,2025-12-22,Household budget cuts
CUST002510,False,,
CUST002511,False,,
CUST002512,True,2026-02-01,No longer needed
CUST002513,False,,
CUST002514,False,,
CUST002515,False,,
CUST002516,False,,
CUST002517,True,2025-11-26,Household budget cuts
CUST002518,False,,
CUST002519,False,,
CUST002520,True,2026-04-04,Technical issues
CUST002521,False,,
CUST002522,False,,
CUST002523,False,,
CUST002524,False,,
CUST002525,False,,
CUST002526,False,,
CUST002527,True,2026-02-09,Not enough content
CUST002528,False,,
CUST002529,True,2026-06-30,Payment issues
CUST002530,True,2025-12-24,Not enough content
CUST002531,False,,
CUST002532,False,,
CUST002533,False,,
CUST002534,False,,
CUST002535,False,,
CUST002536,False,,
CUST002537,True,2026-02-19,Not enough content
CUST002538,False,,
CUST002539,False,,
CUST002540,True,2025-12-29,Found alternative platform
CUST002541,False,,
CUST002542,False,,
CUST002543,True,2025-11-03,Moving / relocation
CUST002544,False,,
CUST002545,False,,
CUST002546,False,,
CUST002547,False,,
CUST002548,False,,
CUST002549,False,,
CUST002550,False,,
CUST002551,False,,
CUST002552,False,,
CUST002553,False,,
CUST002554,False,,
CUST002555,True,2026-05-30,Not enough content
CUST002556,False,,
CUST002557,True,2025-11-10,Found alternative platform
CUST002558,False,,
CUST002559,False,,
CUST002560,False,,
CUST002561,False,,
CUST002562,False,,
CUST002563,False,,
CUST002564,True,2026-05-20,Not enough content
CUST002565,False,,
CUST002566,False,,
CUST002567,False,,
CUST002568,True,2025-12-09,Technical issues
CUST002569,False,,
CUST002570,False,,
CUST002571,False,,
CUST002572,False,,
CUST002573,True,2026-02-23,Too expensive
CUST002574,True,2026-03-03,Technical issues
CUST002575,False,,
CUST002576,False,,
CUST002577,True,2026-05-13,Too expensive
CUST002578,False,,
CUST002579,False,,
CUST002580,False,,
CUST002581,False,,
CUST002582,True,2025-12-25,Not enough content
CUST002583,False,,
CUST002584,False,,
CUST002585,True,2025-12-02,Content quality decline
CUST002586,False,,
CUST002587,False,,
CUST002588,False,,
CUST002589,True,2026-04-30,Found alternative platform
CUST002590,False,,
CUST002591,False,,
CUST002592,False,,
CUST002593,False,,
CUST002594,True,2026-04-09,Content quality decline
CUST002595,False,,
CUST002596,False,,
CUST002597,False,,
CUST002598,False,,
CUST002599,True,2026-01-16,Moving / relocation
CUST002600,True,2026-02-03,Technical issues
CUST002601,False,,
CUST002602,True,2025-10-26,Not enough content
CUST002603,True,2025-10-06,Not enough content
CUST002604,False,,
CUST002605,False,,
CUST002606,False,,
CUST002607,True,2026-03-12,Not enough content
CUST002608,False,,
CUST002609,False,,
CUST002610,True,2026-01-26,Found alternative platform
CUST002611,True,2026-03-08,Poor customer service experience
CUST002612,False,,
CUST002613,False,,
CUST002614,False,,
CUST002615,True,2025-11-25,Too expensive
CUST002616,False,,
CUST002617,False,,
CUST002618,False,,
CUST002619,False,,
CUST002620,False,,
CUST002621,False,,
CUST002622,True,2026-04-11,Too expensive
CUST002623,False,,
CUST002624,True,2026-02-20,Content quality decline
CUST002625,False,,
CUST002626,True,2026-04-21,Found alternative platform
CUST002627,False,,
CUST002628,False,,
CUST002629,True,2026-05-14,No longer needed
CUST002630,False,,
CUST002631,False,,
CUST002632,False,,
CUST002633,False,,
CUST002634,True,2025-10-20,Too expensive
CUST002635,False,,
CUST002636,False,,
CUST002637,True,2025-12-03,Content quality decline
CUST002638,False,,
CUST002639,False,,
CUST002640,False,,
CUST002641,True,2025-11-10,Technical issues
CUST002642,True,2026-05-21,Found alternative platform
CUST002643,False,,
CUST002644,False,,
CUST002645,False,,
CUST002646,True,2025-12-18,Not enough content
CUST002647,True,2025-12-03,Content quality decline
CUST002648,True,2026-03-13,No longer needed
CUST002649,False,,
CUST002650,False,,
CUST002651,False,,
CUST002652,False,,
CUST002653,False,,
CUST002654,False,,
CUST002655,False,,
CUST002656,False,,
CUST002657,True,2026-01-06,Found alternative platform
CUST002658,False,,
CUST002659,False,,
CUST002660,False,,
CUST002661,False,,
CUST002662,False,,
CUST002663,False,,
CUST002664,False,,
CUST002665,True,2026-04-02,Too expensive
CUST002666,False,,
CUST002667,False,,
CUST002668,False,,
CUST002669,False,,
CUST002670,False,,
CUST002671,False,,
CUST002672,False,,
CUST002673,True,2026-04-04,Too expensive
CUST002674,True,2026-03-14,Moving / relocation
CUST002675,False,,
CUST002676,False,,
CUST002677,False,,
CUST002678,False,,
CUST002679,False,,
CUST002680,True,2025-10-17,Poor customer service experience
CUST002681,True,2026-03-03,No longer needed
CUST002682,False,,
CUST002683,False,,
CUST002684,False,,
CUST002685,False,,
CUST002686,False,,
CUST002687,False,,
CUST002688,False,,
CUST002689,False,,
CUST002690,False,,
CUST002691,False,,
CUST002692,False,,
CUST002693,False,,
CUST002694,False,,
CUST002695,True,2026-01-30,Not enough content
CUST002696,False,,
CUST002697,True,2026-01-20,Not enough content
CUST002698,False,,
CUST002699,False,,
CUST002700,False,,
CUST002701,False,,
CUST002702,True,2026-02-08,Found alternative platform
CUST002703,False,,
CUST002704,False,,
CUST002705,False,,
CUST002706,True,2026-04-02,Payment issues
CUST002707,False,,
CUST002708,False,,
CUST002709,False,,
CUST002710,False,,
CUST002711,False,,
CUST002712,False,,
CUST002713,True,2025-10-11,No longer needed
CUST002714,False,,
CUST002715,False,,
CUST002716,False,,
CUST002717,False,,
CUST002718,True,2026-01-28,Moving / relocation
CUST002719,False,,
CUST002720,True,2026-01-05,Found alternative platform
CUST002721,False,,
CUST002722,False,,
CUST002723,False,,
CUST002724,True,2026-05-13,Technical issues
CUST002725,False,,
CUST002726,False,,
CUST002727,False,,
CUST002728,False,,
CUST002729,False,,
CUST002730,True,2025-12-29,Poor customer service experience
CUST002731,False,,
CUST002732,False,,
CUST002733,True,2026-03-15,Technical issues
CUST002734,False,,
CUST002735,False,,
CUST002736,False,,
CUST002737,True,2026-03-04,Too expensive
CUST002738,False,,
CUST002739,False,,
CUST002740,False,,
CUST002741,True,2026-05-27,Not enough content
CUST002742,False,,
CUST002743,False,,
CUST002744,False,,
CUST002745,False,,
CUST002746,False,,
CUST002747,True,2026-05-27,Found alternative platform
CUST002748,True,2026-01-29,No longer needed
CUST002749,False,,
CUST002750,False,,
CUST002751,True,2025-11-27,Moving / relocation
CUST002752,False,,
CUST002753,False,,
CUST002754,False,,
CUST002755,False,,
CUST002756,True,2025-12-30,Not enough content
CUST002757,False,,
CUST002758,False,,
CUST002759,False,,
CUST002760,False,,
CUST002761,False,,
CUST002762,False,,
CUST002763,True,2026-01-12,Found alternative platform
CUST002764,False,,
CUST002765,False,,
CUST002766,True,2025-10-14,Too expensive
CUST002767,False,,
CUST002768,False,,
CUST002769,False,,
CUST002770,True,2026-03-25,Not enough content
CUST002771,False,,
CUST002772,False,,
CUST002773,True,2026-06-12,Payment issues
CUST002774,False,,
CUST002775,False,,
CUST002776,True,2025-11-06,Poor customer service experience
CUST002777,False,,
CUST002778,True,2025-10-16,Too expensive
CUST002779,False,,
CUST002780,False,,
CUST002781,False,,
CUST002782,False,,
CUST002783,True,2026-06-14,Not enough content
CUST002784,False,,
CUST002785,False,,
CUST002786,False,,
CUST002787,False,,
CUST002788,False,,
CUST002789,False,,
CUST002790,False,,
CUST002791,False,,
CUST002792,False,,
CUST002793,False,,
CUST002794,False,,
CUST002795,False,,
CUST002796,False,,
CUST002797,False,,
CUST002798,True,2026-01-27,Found alternative platform
CUST002799,True,2025-11-22,Content quality decline
CUST002800,False,,
CUST002801,False,,
CUST002802,False,,
CUST002803,False,,
CUST002804,False,,
CUST002805,False,,
CUST002806,True,2026-04-07,Technical issues
CUST002807,False,,
CUST002808,False,,
CUST002809,False,,
CUST002810,False,,
CUST002811,True,2026-06-08,No longer needed
CUST002812,False,,
CUST002813,True,2025-12-18,Found alternative platform
CUST002814,False,,
CUST002815,False,,
CUST002816,False,,
CUST002817,False,,
CUST002818,False,,
CUST002819,False,,
CUST002820,False,,
CUST002821,True,2026-05-08,Content quality decline
CUST002822,False,,
CUST002823,True,2025-12-16,Moving / relocation
CUST002824,False,,
CUST002825,True,2025-10-11,Technical issues
CUST002826,False,,
CUST002827,False,,
CUST002828,False,,
CUST002829,True,2025-12-19,Found alternative platform
CUST002830,True,2026-05-01,Poor customer service experience
CUST002831,False,,
CUST002832,False,,
CUST002833,False,,
CUST002834,False,,
CUST002835,True,2026-05-09,Content quality decline
CUST002836,True,2025-11-24,Payment issues
CUST002837,False,,
CUST002838,False,,
CUST002839,False,,
CUST002840,True,2026-01-14,Content quality decline
CUST002841,False,,
CUST002842,False,,
CUST002843,False,,
CUST002844,True,2025-11-06,Not enough content
CUST002845,False,,
CUST002846,False,,
CUST002847,False,,
CUST002848,False,,
CUST002849,False,,
CUST002850,False,,
CUST002851,False,,
CUST002852,False,,
CUST002853,False,,
CUST002854,False,,
CUST002855,True,2026-04-28,Payment issues
CUST002856,False,,
CUST002857,False,,
CUST002858,False,,
CUST002859,True,2026-05-26,No longer needed
CUST002860,False,,
CUST002861,False,,
CUST002862,False,,
CUST002863,True,2026-06-20,Content quality decline
CUST002864,True,2026-05-13,Content quality decline
CUST002865,False,,
CUST002866,False,,
CUST002867,False,,
CUST002868,False,,
CUST002869,False,,
CUST002870,False,,
CUST002871,False,,
CUST002872,True,2026-03-09,No longer needed
CUST002873,False,,
CUST002874,False,,
CUST002875,True,2025-10-20,Found alternative platform
CUST002876,False,,
CUST002877,False,,
CUST002878,True,2026-05-18,Found alternative platform
CUST002879,False,,
CUST002880,False,,
CUST002881,True,2025-10-22,Household budget cuts
CUST002882,True,2025-10-09,Not enough content
CUST002883,False,,
CUST002884,False,,
CUST002885,True,2025-11-20,Payment issues
CUST002886,False,,
CUST002887,False,,
CUST002888,True,2025-11-18,No longer needed
CUST002889,False,,
CUST002890,True,2025-11-08,Too expensive
CUST002891,False,,
CUST002892,False,,
CUST002893,False,,
CUST002894,False,,
CUST002895,False,,
CUST002896,False,,
CUST002897,False,,
CUST002898,False,,
CUST002899,True,2026-06-18,Payment issues
CUST002900,True,2025-11-27,Too expensive
CUST002901,False,,
CUST002902,False,,
CUST002903,True,2026-02-19,Found alternative platform
CUST002904,True,2026-02-06,No longer needed
CUST002905,False,,
CUST002906,False,,
CUST002907,False,,
CUST002908,False,,
CUST002909,True,2026-02-02,Poor customer service experience
CUST002910,True,2026-04-02,Found alternative platform
CUST002911,False,,
CUST002912,False,,
CUST002913,False,,
CUST002914,False,,
CUST002915,False,,
CUST002916,False,,
CUST002917,False,,
CUST002918,False,,
CUST002919,False,,
CUST002920,False,,
CUST002921,False,,
CUST002922,False,,
CUST002923,False,,
CUST002924,False,,
CUST002925,False,,
CUST002926,False,,
CUST002927,False,,
CUST002928,False,,
CUST002929,False,,
CUST002930,False,,
CUST002931,True,2026-03-27,Found alternative platform
CUST002932,False,,
CUST002933,False,,
CUST002934,True,2026-01-20,Too expensive
CUST002935,False,,
CUST002936,False,,
CUST002937,False,,
CUST002938,False,,
CUST002939,False,,
CUST002940,False,,
CUST002941,True,2025-10-29,Not enough content
CUST002942,True,2025-11-26,Moving / relocation
CUST002943,True,2026-01-05,Found alternative platform
CUST002944,False,,
CUST002945,False,,
CUST002946,False,,
CUST002947,True,2026-04-30,Too expensive
CUST002948,False,,
CUST002949,True,2026-04-25,Found alternative platform
CUST002950,False,,
CUST002951,False,,
CUST002952,False,,
CUST002953,False,,
CUST002954,False,,
CUST002955,False,,
CUST002956,True,2026-06-28,Poor customer service experience
CUST002957,False,,
CUST002958,False,,
CUST002959,False,,
CUST002960,False,,
CUST002961,False,,
CUST002962,True,2026-04-29,Household budget cuts
CUST002963,True,2026-03-22,Found alternative platform
CUST002964,True,2026-05-12,Poor customer service experience
CUST002965,True,2026-01-01,Poor customer service experience
CUST002966,False,,
CUST002967,False,,
CUST002968,False,,
CUST002969,False,,
CUST002970,False,,
CUST002971,True,2026-04-30,Found alternative platform
CUST002972,False,,
CUST002973,False,,
CUST002974,False,,
CUST002975,False,,
CUST002976,False,,
CUST002977,False,,
CUST002978,False,,
CUST002979,False,,
CUST002980,False,,
CUST002981,False,,
CUST002982,False,,
CUST002983,False,,
CUST002984,False,,
CUST002985,False,,
CUST002986,False,,
CUST002987,False,,
CUST002988,False,,
CUST002989,False,,
CUST002990,False,,
CUST002991,False,,
CUST002992,False,,
CUST002993,False,,
CUST002994,False,,
CUST002995,False,,
CUST002996,True,2026-01-10,Content quality decline
CUST002997,True,2026-03-21,Password sharing crackdown
CUST002998,False,,
CUST002999,False,,
CUST003000,True,2026-02-17,Password sharing crackdown
CUST003001,True,2025-12-27,Too expensive
CUST003002,False,,
CUST003003,False,,
CUST003004,True,2026-03-26,Moving / relocation
CUST003005,True,2025-10-11,Technical issues
CUST003006,True,2025-12-12,Poor customer service experience
CUST003007,False,,
CUST003008,False,,
CUST003009,False,,
CUST003010,False,,
CUST003011,False,,
CUST003012,False,,
CUST003013,False,,
CUST003014,False,,
CUST003015,False,,
CUST003016,True,2025-11-25,Payment issues
CUST003017,True,2026-04-18,Poor customer service experience
CUST003018,True,2026-03-29,Technical issues
CUST003019,False,,
CUST003020,True,2025-11-13,No longer needed
CUST003021,True,2026-06-30,Too expensive
CUST003022,True,2025-12-23,Technical issues
CUST003023,False,,
CUST003024,False,,
CUST003025,False,,
CUST003026,False,,
CUST003027,False,,
CUST003028,False,,
CUST003029,False,,
CUST003030,False,,
CUST003031,False,,
CUST003032,False,,
CUST003033,True,2026-06-03,Too expensive
CUST003034,False,,
CUST003035,False,,
CUST003036,True,2025-10-08,Too expensive
CUST003037,False,,
CUST003038,False,,
CUST003039,False,,
CUST003040,False,,
CUST003041,True,2026-01-24,Moving / relocation
CUST003042,False,,
CUST003043,False,,
CUST003044,False,,
CUST003045,False,,
CUST003046,False,,
CUST003047,True,2025-11-11,Moving / relocation
CUST003048,False,,
CUST003049,False,,
CUST003050,False,,
CUST003051,False,,
CUST003052,True,2026-04-29,Too expensive
CUST003053,False,,
CUST003054,True,2025-10-06,Password sharing crackdown
CUST003055,False,,
CUST003056,False,,
CUST003057,False,,
CUST003058,True,2026-04-28,Content quality decline
CUST003059,False,,
CUST003060,False,,
CUST003061,False,,
CUST003062,True,2025-11-30,Found alternative platform
CUST003063,True,2026-02-27,Found alternative platform
CUST003064,True,2026-06-23,Technical issues
CUST003065,False,,
CUST003066,False,,
CUST003067,False,,
CUST003068,False,,
CUST003069,True,2026-06-12,Too expensive
CUST003070,False,,
CUST003071,True,2025-11-22,Found alternative platform
CUST003072,True,2025-12-23,Too expensive
CUST003073,True,2026-05-11,Too expensive
CUST003074,False,,
CUST003075,False,,
CUST003076,True,2025-11-10,Password sharing crackdown
CUST003077,False,,
CUST003078,False,,
CUST003079,False,,
CUST003080,True,2026-02-20,No longer needed
CUST003081,False,,
CUST003082,False,,
CUST003083,True,2025-10-03,Household budget cuts
CUST003084,False,,
