customer_id,churn_probability,risk_level
CUST000006,0.19666666666666666,Low
CUST007961,0.19666666666666666,Low
CUST006225,0.19666666666666666,Low
CUST001228,0.19666666666666666,Low
CUST002588,0.19666666666666666,Low
CUST003305,0.19666666666666666,Low
CUST002810,0.19666666666666666,Low
CUST003605,0.19666666666666666,Low
CUST003597,0.19666666666666666,Low
CUST000098,0.19666666666666666,Low
CUST007970,0.19666666666666666,Low
CUST000777,0.19666666666666666,Low
CUST003104,0.19666666666666666,Low
CUST006907,0.19666666666666666,Low
CUST000661,0.19666666666666666,Low
CUST001572,0.19666666666666666,Low
CUST007699,0.19666666666666666,Low
CUST000203,0.19666666666666666,Low
CUST005054,0.19666666666666666,Low
CUST002522,0.19666666666666666,Low
CUST001870,0.19666666666666666,Low
CUST005538,0.19666666666666666,Low
CUST007400,0.19666666666666666,Low
CUST007408,0.19666666666666666,Low
CUST002873,0.19666666666666666,Low
CUST001346,0.19666666666666666,Low
CUST007563,0.19666666666666666,Low
CUST007568,0.19666666666666666,Low
CUST007671,0.19666666666666666,Low
CUST007782,0.19666666666666666,Low
CUST003271,0.19666666666666666,Low
CUST003014,0.19666666666666666,Low
CUST002498,0.19666666666666666,Low
CUST003667,0.19666666666666666,Low
CUST001865,0.19666666666666666,Low
CUST003151,0.19666666666666666,Low
CUST007666,0.19666666666666666,Low
CUST000884,0.19666666666666666,Low
CUST002307,0.19666666666666666,Low
CUST000719,0.19666666666666666,Low
CUST001433,0.19666666666666666,Low
CUST004668,0.19666666666666666,Low
CUST005672,0.19666666666666666,Low
CUST000371,0.19666666666666666,Low
CUST001685,0.19666666666666666,Low
CUST001830,0.19666666666666666,Low
CUST005375,0.19666666666666666,Low
CUST006467,0.19666666666666666,Low
CUST001751,0.19666666666666666,Low
CUST003786,0.19666666666666666,Low
CUST007330,0.19666666666666666,Low
CUST007417,0.19666666666666666,Low
CUST001427,0.19666666666666666,Low
CUST003403,0.19666666666666666,Low
CUST000058,0.19333333333333333,Low
CUST007959,0.19333333333333333,Low
CUST000516,0.19333333333333333,Low
CUST004788,0.19333333333333333,Low
CUST002961,0.19333333333333333,Low
CUST004316,0.19333333333333333,Low
CUST002400,0.19333333333333333,Low
CUST000049,0.19333333333333333,Low
CUST000769,0.19333333333333333,Low
CUST000882,0.19333333333333333,Low
CUST002598,0.19333333333333333,Low
CUST007060,0.19333333333333333,Low
CUST007035,0.19333333333333333,Low
CUST002662,0.19333333333333333,Low
CUST005288,0.19333333333333333,Low
CUST002677,0.19333333333333333,Low
CUST006976,0.19333333333333333,Low
CUST007668,0.19333333333333333,Low
CUST007010,0.19333333333333333,Low
CUST004781,0.19333333333333333,Low
CUST000897,0.19333333333333333,Low
CUST007704,0.19333333333333333,Low
CUST005861,0.19333333333333333,Low
CUST006104,0.19333333333333333,Low
CUST004329,0.19333333333333333,Low
CUST003596,0.19333333333333333,Low
CUST006815,0.19333333333333333,Low
CUST001597,0.19333333333333333,Low
CUST005129,0.19333333333333333,Low
CUST001361,0.19333333333333333,Low
CUST004442,0.19333333333333333,Low
CUST001783,0.19333333333333333,Low
CUST004718,0.19333333333333333,Low
CUST005191,0.19333333333333333,Low
CUST005211,0.19333333333333333,Low
CUST001807,0.19333333333333333,Low
CUST006531,0.19333333333333333,Low
CUST005968,0.19333333333333333,Low
CUST003240,0.19333333333333333,Low
CUST001602,0.19333333333333333,Low
CUST004050,0.19333333333333333,Low
CUST007953,0.19333333333333333,Low
CUST007955,0.19333333333333333,Low
CUST006189,0.19333333333333333,Low
CUST007072,0.19333333333333333,Low
CUST001068,0.19333333333333333,Low
CUST003208,0.19,Low
CUST000084,0.19,Low
CUST003207,0.19,Low
CUST004487,0.19,Low
CUST001216,0.19,Low
CUST003878,0.19,Low
CUST000623,0.19,Low
CUST003487,0.19,Low
CUST002467,0.19,Low
CUST003146,0.19,Low
CUST005233,0.19,Low
CUST000212,0.19,Low
CUST005138,0.19,Low
CUST000303,0.19,Low
CUST001939,0.19,Low
CUST003521,0.19,Low
CUST004151,0.19,Low
CUST002841,0.19,Low
CUST007933,0.19,Low
CUST000743,0.19,Low
CUST005845,0.19,Low
CUST004787,0.19,Low
CUST006161,0.19,Low
CUST004870,0.19,Low
CUST006984,0.19,Low
CUST001429,0.19,Low
CUST006342,0.19,Low
CUST000219,0.19,Low
CUST007804,0.19,Low
CUST005416,0.19,Low
CUST005200,0.19,Low
CUST000009,0.19,Low
CUST006240,0.19,Low
CUST007416,0.19,Low
CUST007446,0.19,Low
CUST006664,0.19,Low
CUST005982,0.19,Low
CUST001705,0.19,Low
CUST005459,0.19,Low
CUST005235,0.19,Low
CUST001872,0.19,Low
CUST002328,0.19,Low
CUST002214,0.18666666666666668,Low
CUST002266,0.18666666666666668,Low
CUST007439,0.18666666666666668,Low
CUST000090,0.18666666666666668,Low
CUST007232,0.18666666666666668,Low
CUST003125,0.18666666666666668,Low
CUST000380,0.18666666666666668,Low
CUST002932,0.18666666666666668,Low
CUST004823,0.18666666666666668,Low
CUST004900,0.18666666666666668,Low
CUST001483,0.18666666666666668,Low
CUST004965,0.18666666666666668,Low
CUST007254,0.18666666666666668,Low
CUST002402,0.18666666666666668,Low
CUST006794,0.18666666666666668,Low
CUST001466,0.18666666666666668,Low
CUST001455,0.18666666666666668,Low
CUST005153,0.18666666666666668,Low
CUST000725,0.18666666666666668,Low
CUST005603,0.18666666666666668,Low
CUST002152,0.18666666666666668,Low
CUST006820,0.18666666666666668,Low
CUST003554,0.18666666666666668,Low
CUST007364,0.18666666666666668,Low
CUST005061,0.18666666666666668,Low
CUST004374,0.18666666666666668,Low
CUST004115,0.18666666666666668,Low
CUST007009,0.18666666666666668,Low
CUST000896,0.18666666666666668,Low
CUST007751,0.18666666666666668,Low
CUST007882,0.18666666666666668,Low
CUST002774,0.18666666666666668,Low
CUST002324,0.18666666666666668,Low
CUST005243,0.18666666666666668,Low
CUST003935,0.18666666666666668,Low
CUST000401,0.18666666666666668,Low
CUST001863,0.18666666666666668,Low
CUST005517,0.18666666666666668,Low
CUST002133,0.18666666666666668,Low
CUST007680,0.18666666666666668,Low
CUST005506,0.18666666666666668,Low
CUST006254,0.18666666666666668,Low
CUST006255,0.18666666666666668,Low
CUST006469,0.18666666666666668,Low
CUST005958,0.18666666666666668,Low
CUST003212,0.18666666666666668,Low
CUST003877,0.18666666666666668,Low
CUST004660,0.18666666666666668,Low
CUST006173,0.18666666666666668,Low
CUST007729,0.18333333333333332,Low
CUST004583,0.18333333333333332,Low
CUST004511,0.18333333333333332,Low
CUST007447,0.18333333333333332,Low
CUST005435,0.18333333333333332,Low
CUST005461,0.18333333333333332,Low
CUST005596,0.18333333333333332,Low
CUST006958,0.18333333333333332,Low
CUST006968,0.18333333333333332,Low
CUST007184,0.18333333333333332,Low
CUST003844,0.18333333333333332,Low
CUST002707,0.18333333333333332,Low
CUST002682,0.18333333333333332,Low
CUST007636,0.18333333333333332,Low
CUST000199,0.18333333333333332,Low
CUST005607,0.18333333333333332,Low
CUST003489,0.18333333333333332,Low
CUST002164,0.18333333333333332,Low
CUST001074,0.18333333333333332,Low
CUST007129,0.18333333333333332,Low
CUST002612,0.18333333333333332,Low
CUST005147,0.18333333333333332,Low
CUST005755,0.18333333333333332,Low
CUST001956,0.18333333333333332,Low
CUST007351,0.18333333333333332,Low
CUST002532,0.18333333333333332,Low
CUST007692,0.18333333333333332,Low
CUST006335,0.18333333333333332,Low
CUST005809,0.18333333333333332,Low
CUST007523,0.18333333333333332,Low
CUST005005,0.18333333333333332,Low
CUST007348,0.18333333333333332,Low
CUST004143,0.18333333333333332,Low
CUST007556,0.18333333333333332,Low
CUST003044,0.18333333333333332,Low
CUST006668,0.18333333333333332,Low
CUST000720,0.18333333333333332,Low
CUST000358,0.18333333333333332,Low
CUST007938,0.18333333333333332,Low
CUST001179,0.18333333333333332,Low
CUST007690,0.18333333333333332,Low
CUST007691,0.18333333333333332,Low
CUST007827,0.18333333333333332,Low
CUST005920,0.18333333333333332,Low
CUST001338,0.18333333333333332,Low
CUST006661,0.18333333333333332,Low
CUST006275,0.18333333333333332,Low
CUST006092,0.18333333333333332,Low
CUST003027,0.18333333333333332,Low
CUST006119,0.18333333333333332,Low
CUST003138,0.18333333333333332,Low
CUST000400,0.18,Low
CUST003089,0.18,Low
CUST007589,0.18,Low
CUST006440,0.18,Low
CUST001332,0.18,Low
CUST002142,0.18,Low
CUST005371,0.18,Low
CUST004768,0.18,Low
CUST005399,0.18,Low
CUST002146,0.18,Low
CUST003568,0.18,Low
CUST005380,0.18,Low
CUST001970,0.18,Low
CUST005716,0.18,Low
CUST000557,0.18,Low
CUST001936,0.18,Low
CUST002542,0.18,Low
CUST003445,0.18,Low
CUST005683,0.18,Low
CUST002608,0.18,Low
CUST005696,0.18,Low
CUST004944,0.18,Low
CUST001417,0.18,Low
CUST006302,0.18,Low
CUST004936,0.18,Low
CUST002507,0.18,Low
CUST000583,0.18,Low
CUST003324,0.18,Low
CUST004947,0.18,Low
CUST001778,0.18,Low
CUST006878,0.18,Low
CUST007138,0.18,Low
CUST000298,0.18,Low
CUST004964,0.18,Low
CUST007713,0.18,Low
CUST007847,0.18,Low
CUST007852,0.18,Low
CUST006891,0.18,Low
CUST000463,0.18,Low
CUST004878,0.18,Low
CUST001035,0.18,Low
CUST004277,0.18,Low
CUST007224,0.18,Low
CUST002321,0.18,Low
CUST004464,0.18,Low
CUST006291,0.18,Low
CUST002398,0.18,Low
CUST006758,0.18,Low
CUST003835,0.18,Low
CUST002107,0.18,Low
CUST000365,0.18,Low
CUST004554,0.18,Low
CUST001291,0.18,Low
CUST005076,0.18,Low
CUST004044,0.18,Low
CUST001958,0.17666666666666667,Low
CUST004098,0.17666666666666667,Low
CUST005812,0.17666666666666667,Low
CUST002775,0.17666666666666667,Low
CUST001278,0.17666666666666667,Low
CUST006253,0.17666666666666667,Low
CUST004521,0.17666666666666667,Low
CUST004681,0.17666666666666667,Low
CUST006665,0.17666666666666667,Low
CUST000742,0.17666666666666667,Low
CUST007403,0.17666666666666667,Low
CUST005224,0.17666666666666667,Low
CUST004959,0.17666666666666667,Low
CUST005160,0.17666666666666667,Low
CUST001888,0.17666666666666667,Low
CUST005151,0.17666666666666667,Low
CUST000886,0.17666666666666667,Low
CUST006752,0.17666666666666667,Low
CUST001131,0.17666666666666667,Low
CUST001668,0.17666666666666667,Low
CUST001661,0.17666666666666667,Low
CUST007840,0.17666666666666667,Low
CUST003773,0.17666666666666667,Low
CUST005404,0.17666666666666667,Low
CUST007032,0.17666666666666667,Low
CUST004341,0.17666666666666667,Low
CUST004779,0.17666666666666667,Low
CUST005450,0.17666666666666667,Low
CUST000091,0.17666666666666667,Low
CUST005526,0.17666666666666667,Low
CUST000398,0.17666666666666667,Low
CUST002325,0.17666666666666667,Low
CUST007572,0.17666666666666667,Low
CUST007154,0.17666666666666667,Low
CUST007270,0.17666666666666667,Low
CUST006854,0.17666666666666667,Low
CUST001648,0.17666666666666667,Low
CUST003153,0.17666666666666667,Low
CUST004578,0.17666666666666667,Low
CUST004194,0.17666666666666667,Low
CUST000354,0.17666666666666667,Low
CUST006676,0.17666666666666667,Low
CUST004861,0.17666666666666667,Low
CUST003284,0.17666666666666667,Low
CUST006508,0.17666666666666667,Low
CUST001175,0.17666666666666667,Low
CUST002027,0.17666666666666667,Low
CUST002668,0.17666666666666667,Low
CUST003858,0.17666666666666667,Low
CUST000860,0.17666666666666667,Low
CUST005638,0.17666666666666667,Low
CUST007421,0.17666666666666667,Low
CUST002838,0.17666666666666667,Low
CUST002064,0.17666666666666667,Low
CUST002356,0.17666666666666667,Low
CUST002163,0.17666666666666667,Low
CUST003828,0.17666666666666667,Low
CUST000185,0.17666666666666667,Low
CUST006454,0.17666666666666667,Low
CUST002118,0.17666666666666667,Low
CUST003968,0.17666666666666667,Low
CUST005202,0.17666666666666667,Low
CUST004338,0.17333333333333334,Low
CUST001700,0.17333333333333334,Low
CUST005347,0.17333333333333334,Low
CUST002125,0.17333333333333334,Low
CUST005378,0.17333333333333334,Low
CUST003509,0.17333333333333334,Low
CUST005452,0.17333333333333334,Low
CUST004782,0.17333333333333334,Low
CUST001158,0.17333333333333334,Low
CUST006415,0.17333333333333334,Low
CUST001530,0.17333333333333334,Low
CUST007461,0.17333333333333334,Low
CUST007674,0.17333333333333334,Low
CUST006002,0.17333333333333334,Low
CUST001601,0.17333333333333334,Low
CUST002342,0.17333333333333334,Low
CUST006155,0.17333333333333334,Low
CUST000088,0.17333333333333334,Low
CUST007968,0.17333333333333334,Low
CUST006406,0.17333333333333334,Low
CUST003522,0.17333333333333334,Low
CUST005952,0.17333333333333334,Low
CUST007437,0.17333333333333334,Low
CUST000511,0.17333333333333334,Low
CUST002081,0.17333333333333334,Low
CUST004256,0.17333333333333334,Low
CUST002055,0.17333333333333334,Low
CUST002379,0.17333333333333334,Low
CUST004285,0.17333333333333334,Low
CUST004286,0.17333333333333334,Low
CUST006589,0.17333333333333334,Low
CUST007442,0.17333333333333334,Low
CUST001757,0.17333333333333334,Low
CUST001514,0.17333333333333334,Low
CUST004252,0.17333333333333334,Low
CUST000460,0.17333333333333334,Low
CUST004226,0.17333333333333334,Low
CUST002421,0.17333333333333334,Low
CUST004419,0.17333333333333334,Low
CUST001739,0.17333333333333334,Low
CUST005682,0.17333333333333334,Low
CUST001840,0.17333333333333334,Low
CUST005708,0.17333333333333334,Low
CUST000702,0.17333333333333334,Low
CUST006999,0.17333333333333334,Low
CUST005165,0.17333333333333334,Low
CUST002203,0.17333333333333334,Low
CUST000573,0.17333333333333334,Low
CUST000342,0.17333333333333334,Low
CUST005067,0.17333333333333334,Low
CUST003440,0.17333333333333334,Low
CUST005775,0.17333333333333334,Low
CUST005078,0.17333333333333334,Low
CUST005799,0.17333333333333334,Low
CUST006366,0.17333333333333334,Low
CUST002535,0.17333333333333334,Low
CUST007656,0.17333333333333334,Low
CUST005495,0.17333333333333334,Low
CUST003638,0.17333333333333334,Low
CUST007915,0.17333333333333334,Low
CUST007913,0.17333333333333334,Low
CUST003197,0.17333333333333334,Low
CUST001242,0.17,Low
CUST006047,0.17,Low
CUST005569,0.17,Low
CUST000983,0.17,Low
CUST004527,0.17,Low
CUST003407,0.17,Low
CUST005003,0.17,Low
CUST005115,0.17,Low
CUST001959,0.17,Low
CUST001625,0.17,Low
CUST003442,0.17,Low
CUST005060,0.17,Low
CUST006304,0.17,Low
CUST006529,0.17,Low
CUST002186,0.17,Low
CUST006346,0.17,Low
CUST006666,0.17,Low
CUST005286,0.17,Low
CUST006587,0.17,Low
CUST002486,0.17,Low
CUST003280,0.17,Low
CUST005225,0.17,Low
CUST002621,0.17,Low
CUST006881,0.17,Low
CUST006857,0.17,Low
CUST001804,0.17,Low
CUST003433,0.17,Low
CUST002606,0.17,Low
CUST002489,0.17,Low
CUST000324,0.17,Low
CUST007055,0.17,Low
CUST001191,0.17,Low
CUST003997,0.17,Low
CUST006683,0.17,Low
CUST001879,0.17,Low
CUST003213,0.17,Low
CUST005752,0.17,Low
CUST005912,0.17,Low
CUST005890,0.17,Low
CUST006624,0.17,Low
CUST002635,0.17,Low
CUST005663,0.17,Low
CUST005953,0.17,Low
CUST001084,0.17,Low
CUST005597,0.17,Low
CUST003535,0.17,Low
CUST003742,0.17,Low
CUST003762,0.17,Low
CUST005445,0.17,Low
CUST004741,0.17,Low
CUST002322,0.17,Low
CUST004765,0.17,Low
CUST006912,0.17,Low
CUST007103,0.17,Low
CUST005589,0.17,Low
CUST006638,0.17,Low
CUST006915,0.17,Low
CUST001681,0.17,Low
CUST007786,0.17,Low
CUST000675,0.17,Low
CUST006641,0.17,Low
CUST004827,0.17,Low
CUST004240,0.17,Low
CUST007846,0.17,Low
CUST004430,0.17,Low
CUST002375,0.17,Low
CUST000961,0.17,Low
CUST004541,0.17,Low
CUST003575,0.17,Low
CUST000414,0.17,Low
CUST007835,0.17,Low
CUST000939,0.17,Low
CUST004613,0.17,Low
CUST001193,0.17,Low
CUST003889,0.17,Low
CUST006906,0.17,Low
CUST002051,0.17,Low
CUST000689,0.16666666666666666,Low
CUST002876,0.16666666666666666,Low
CUST000724,0.16666666666666666,Low
CUST007393,0.16666666666666666,Low
CUST007531,0.16666666666666666,Low
CUST000214,0.16666666666666666,Low
CUST001044,0.16666666666666666,Low
CUST005838,0.16666666666666666,Low
CUST000576,0.16666666666666666,Low
CUST000698,0.16666666666666666,Low
CUST002929,0.16666666666666666,Low
CUST007338,0.16666666666666666,Low
CUST007954,0.16666666666666666,Low
CUST006328,0.16666666666666666,Low
CUST007812,0.16666666666666666,Low
CUST004774,0.16666666666666666,Low
CUST007449,0.16666666666666666,Low
CUST007483,0.16666666666666666,Low
CUST003573,0.16666666666666666,Low
CUST007904,0.16666666666666666,Low
CUST006006,0.16666666666666666,Low
CUST006933,0.16666666666666666,Low
CUST007115,0.16666666666666666,Low
CUST000320,0.16666666666666666,Low
CUST004095,0.16666666666666666,Low
CUST003066,0.16666666666666666,Low
CUST004996,0.16666666666666666,Low
CUST004140,0.16666666666666666,Low
CUST005810,0.16666666666666666,Low
CUST006158,0.16666666666666666,Low
CUST000031,0.16666666666666666,Low
CUST003103,0.16666666666666666,Low
CUST005520,0.16666666666666666,Low
CUST003607,0.16666666666666666,Low
CUST004695,0.16666666666666666,Low
CUST002202,0.16666666666666666,Low
CUST004560,0.16666666666666666,Low
CUST006131,0.16666666666666666,Low
CUST007257,0.16666666666666666,Low
CUST004551,0.16666666666666666,Low
CUST004631,0.16666666666666666,Low
CUST005576,0.16666666666666666,Low
CUST003735,0.16666666666666666,Low
CUST005959,0.16666666666666666,Low
CUST003538,0.16666666666666666,Low
CUST001195,0.16666666666666666,Low
CUST004571,0.16666666666666666,Low
CUST006463,0.16666666666666666,Low
CUST003847,0.16666666666666666,Low
CUST002116,0.16666666666666666,Low
CUST002113,0.16666666666666666,Low
CUST005644,0.16666666666666666,Low
CUST001771,0.16666666666666666,Low
CUST004461,0.16666666666666666,Low
CUST002446,0.16666666666666666,Low
CUST005981,0.16666666666666666,Low
CUST004881,0.16666666666666666,Low
CUST003901,0.16666666666666666,Low
CUST004914,0.16666666666666666,Low
CUST005949,0.16666666666666666,Low
CUST007193,0.16666666666666666,Low
CUST003252,0.16666666666666666,Low
CUST004346,0.16666666666666666,Low
CUST004446,0.16666666666666666,Low
CUST000605,0.16666666666666666,Low
CUST006333,0.16333333333333333,Low
CUST007909,0.16333333333333333,Low
CUST007693,0.16333333333333333,Low
CUST000340,0.16333333333333333,Low
CUST006717,0.16333333333333333,Low
CUST006117,0.16333333333333333,Low
CUST003193,0.16333333333333333,Low
CUST003162,0.16333333333333333,Low
CUST003654,0.16333333333333333,Low
CUST000227,0.16333333333333333,Low
CUST003097,0.16333333333333333,Low
CUST007752,0.16333333333333333,Low
CUST006824,0.16333333333333333,Low
CUST005126,0.16333333333333333,Low
CUST004133,0.16333333333333333,Low
CUST007063,0.16333333333333333,Low
CUST005717,0.16333333333333333,Low
CUST006041,0.16333333333333333,Low
CUST007386,0.16333333333333333,Low
CUST003055,0.16333333333333333,Low
CUST003655,0.16333333333333333,Low
CUST004135,0.16333333333333333,Low
CUST004101,0.16333333333333333,Low
CUST004107,0.16333333333333333,Low
CUST004995,0.16333333333333333,Low
CUST003400,0.16333333333333333,Low
CUST005801,0.16333333333333333,Low
CUST001482,0.16333333333333333,Low
CUST001516,0.16333333333333333,Low
CUST003499,0.16333333333333333,Low
CUST007547,0.16333333333333333,Low
CUST003318,0.16333333333333333,Low
CUST002024,0.16333333333333333,Low
CUST007939,0.16333333333333333,Low
CUST000117,0.16333333333333333,Low
CUST003304,0.16333333333333333,Low
CUST005684,0.16333333333333333,Low
CUST003486,0.16333333333333333,Low
CUST002617,0.16333333333333333,Low
CUST000908,0.16333333333333333,Low
CUST005222,0.16333333333333333,Low
CUST007895,0.16333333333333333,Low
CUST005241,0.16333333333333333,Low
CUST005834,0.16333333333333333,Low
CUST005113,0.16333333333333333,Low
CUST002488,0.16333333333333333,Low
CUST004919,0.16333333333333333,Low
CUST004223,0.16333333333333333,Low
CUST002669,0.16333333333333333,Low
CUST001511,0.16333333333333333,Low
CUST001347,0.16333333333333333,Low
CUST001358,0.16333333333333333,Low
CUST004249,0.16333333333333333,Low
CUST006730,0.16333333333333333,Low
CUST000431,0.16333333333333333,Low
CUST003863,0.16333333333333333,Low
CUST001071,0.16333333333333333,Low
CUST002060,0.16333333333333333,Low
CUST007219,0.16333333333333333,Low
CUST004258,0.16333333333333333,Low
CUST003244,0.16333333333333333,Low
CUST004792,0.16333333333333333,Low
CUST005423,0.16333333333333333,Low
CUST002708,0.16333333333333333,Low
CUST001706,0.16333333333333333,Low
CUST001726,0.16333333333333333,Low
CUST004911,0.16333333333333333,Low
CUST005613,0.16333333333333333,Low
CUST005974,0.16333333333333333,Low
CUST000509,0.16333333333333333,Low
CUST003508,0.16333333333333333,Low
CUST003756,0.16333333333333333,Low
CUST005439,0.16333333333333333,Low
CUST006932,0.16333333333333333,Low
CUST003717,0.16333333333333333,Low
CUST003713,0.16333333333333333,Low
CUST006069,0.16333333333333333,Low
CUST002147,0.16333333333333333,Low
CUST004767,0.16333333333333333,Low
CUST002370,0.16333333333333333,Low
CUST007988,0.16333333333333333,Low
CUST005992,0.16333333333333333,Low
CUST002341,0.16333333333333333,Low
CUST004420,0.16333333333333333,Low
CUST007685,0.16333333333333333,Low
CUST002777,0.16333333333333333,Low
CUST002220,0.16333333333333333,Low
CUST000641,0.16333333333333333,Low
CUST000063,0.16333333333333333,Low
CUST000070,0.16333333333333333,Low
CUST005536,0.16333333333333333,Low
CUST003087,0.16333333333333333,Low
CUST004570,0.16,Low
CUST007262,0.16,Low
CUST007166,0.16,Low
CUST007498,0.16,Low
CUST000642,0.16,Low
CUST007728,0.16,Low
CUST003601,0.16,Low
CUST005528,0.16,Low
CUST005527,0.16,Low
CUST007486,0.16,Low
CUST007462,0.16,Low
CUST003726,0.16,Low
CUST000211,0.16,Low
CUST003841,0.16,Low
CUST000571,0.16,Low
CUST003859,0.16,Low
CUST002857,0.16,Low
CUST000668,0.16,Low
CUST005718,0.16,Low
CUST001869,0.16,Low
CUST000892,0.16,Low
CUST005227,0.16,Low
CUST003909,0.16,Low
CUST005132,0.16,Low
CUST005166,0.16,Low
CUST000891,0.16,Low
CUST007440,0.16,Low
CUST000832,0.16,Low
CUST005338,0.16,Low
CUST007799,0.16,Low
CUST001703,0.16,Low
CUST001582,0.16,Low
CUST003710,0.16,Low
CUST003706,0.16,Low
CUST006970,0.16,Low
CUST007141,0.16,Low
CUST007145,0.16,Low
CUST003378,0.16,Low
CUST005738,0.16,Low
CUST005085,0.16,Low
CUST000341,0.16,Low
CUST004070,0.16,Low
CUST003238,0.16,Low
CUST007093,0.16,Low
CUST005937,0.16,Low
CUST004874,0.16,Low
CUST001320,0.16,Low
CUST007326,0.16,Low
CUST006760,0.16,Low
CUST002377,0.16,Low
CUST002127,0.16,Low
CUST007101,0.16,Low
CUST007848,0.16,Low
CUST002162,0.16,Low
CUST003011,0.16,Low
CUST002327,0.16,Low
CUST002305,0.16,Low
CUST002383,0.16,Low
CUST000134,0.16,Low
CUST004193,0.16,Low
CUST004202,0.16,Low
CUST000794,0.16,Low
CUST006320,0.16,Low
CUST002477,0.16,Low
CUST004935,0.16,Low
CUST004092,0.16,Low
CUST007702,0.16,Low
CUST002531,0.16,Low
CUST004105,0.16,Low
CUST004662,0.16,Low
CUST000026,0.16,Low
CUST006183,0.16,Low
CUST007585,0.16,Low
CUST007286,0.16,Low
CUST000581,0.15666666666666668,Low
CUST007110,0.15666666666666668,Low
CUST003973,0.15666666666666668,Low
CUST000722,0.15666666666666668,Low
CUST007930,0.15666666666666668,Low
CUST001808,0.15666666666666668,Low
CUST006876,0.15666666666666668,Low
CUST001809,0.15666666666666668,Low
CUST001798,0.15666666666666668,Low
CUST007497,0.15666666666666668,Low
CUST000909,0.15666666666666668,Low
CUST001708,0.15666666666666668,Low
CUST003715,0.15666666666666668,Low
CUST005489,0.15666666666666668,Low
CUST007473,0.15666666666666668,Low
CUST000829,0.15666666666666668,Low
CUST000664,0.15666666666666668,Low
CUST002817,0.15666666666666668,Low
CUST003664,0.15666666666666668,Low
CUST003699,0.15666666666666668,Low
CUST003686,0.15666666666666668,Low
CUST003691,0.15666666666666668,Low
CUST000249,0.15666666666666668,Low
CUST000831,0.15666666666666668,Low
CUST001770,0.15666666666666668,Low
CUST007496,0.15666666666666668,Low
CUST007718,0.15666666666666668,Low
CUST005562,0.15666666666666668,Low
CUST003159,0.15666666666666668,Low
CUST000775,0.15666666666666668,Low
CUST003098,0.15666666666666668,Low
CUST005547,0.15666666666666668,Low
CUST003150,0.15666666666666668,Low
CUST002231,0.15666666666666668,Low
CUST004489,0.15666666666666668,Low
CUST003206,0.15666666666666668,Low
CUST002320,0.15666666666666668,Low
CUST000439,0.15666666666666668,Low
CUST004482,0.15666666666666668,Low
CUST002253,0.15666666666666668,Low
CUST006279,0.15666666666666668,Low
CUST002138,0.15666666666666668,Low
CUST004394,0.15666666666666668,Low
CUST007875,0.15666666666666668,Low
CUST003274,0.15666666666666668,Low
CUST000726,0.15666666666666668,Low
CUST004855,0.15666666666666668,Low
CUST007757,0.15666666666666668,Low
CUST004986,0.15666666666666668,Low
CUST005017,0.15666666666666668,Low
CUST001423,0.15666666666666668,Low
CUST004205,0.15666666666666668,Low
CUST007619,0.15666666666666668,Low
CUST000159,0.15666666666666668,Low
CUST003366,0.15666666666666668,Low
CUST005835,0.15666666666666668,Low
CUST000539,0.15666666666666668,Low
CUST002516,0.15666666666666668,Low
CUST004137,0.15666666666666668,Low
CUST002950,0.15666666666666668,Low
CUST004085,0.15666666666666668,Low
CUST005140,0.15666666666666668,Low
CUST007886,0.15666666666666668,Low
CUST005908,0.15666666666666668,Low
CUST002093,0.15666666666666668,Low
CUST002132,0.15666666666666668,Low
CUST001531,0.15666666666666668,Low
CUST003714,0.15666666666666668,Low
CUST005353,0.15666666666666668,Low
CUST007333,0.15666666666666668,Low
CUST000100,0.15666666666666668,Low
CUST004934,0.15666666666666668,Low
CUST006285,0.15666666666666668,Low
CUST004829,0.15666666666666668,Low
CUST004388,0.15666666666666668,Low
CUST004172,0.15666666666666668,Low
CUST007305,0.15666666666666668,Low
CUST001366,0.15666666666666668,Low
CUST001105,0.15333333333333332,Low
CUST006704,0.15333333333333332,Low
CUST005389,0.15333333333333332,Low
CUST005370,0.15333333333333332,Low
CUST006918,0.15333333333333332,Low
CUST007428,0.15333333333333332,Low
CUST002787,0.15333333333333332,Low
CUST006938,0.15333333333333332,Low
CUST002822,0.15333333333333332,Low
CUST003608,0.15333333333333332,Low
CUST000666,0.15333333333333332,Low
CUST003690,0.15333333333333332,Low
CUST005488,0.15333333333333332,Low
CUST005493,0.15333333333333332,Low
CUST003588,0.15333333333333332,Low
CUST001141,0.15333333333333332,Low
CUST003551,0.15333333333333332,Low
CUST003574,0.15333333333333332,Low
CUST005135,0.15333333333333332,Low
CUST000170,0.15333333333333332,Low
CUST000694,0.15333333333333332,Low
CUST000695,0.15333333333333332,Low
CUST005296,0.15333333333333332,Low
CUST001064,0.15333333333333332,Low
CUST003942,0.15333333333333332,Low
CUST001799,0.15333333333333332,Low
CUST002865,0.15333333333333332,Low
CUST003500,0.15333333333333332,Low
CUST006392,0.15333333333333332,Low
CUST003893,0.15333333333333332,Low
CUST000598,0.15333333333333332,Low
CUST001767,0.15333333333333332,Low
CUST000818,0.15333333333333332,Low
CUST006897,0.15333333333333332,Low
CUST005091,0.15333333333333332,Low
CUST005063,0.15333333333333332,Low
CUST006980,0.15333333333333332,Low
CUST005080,0.15333333333333332,Low
